Country Name,Indicator Name,2005,2006,2007,2008,2009,2010,2011,2012,2013
"Pariaman, Kota",Number of people employed,,,29349,27605,29760,31932,32691,28944,33417
"Pariaman, Kota","Number of people employed in agriculture, forestry and fishery",,,4974,8070,5278,4046,6557,4046,5088
"Pariaman, Kota",Number of people employed in construction sector,,,1513,,1429,2214,2393,2429,1554
"Pariaman, Kota",Number of people employed in electricity and utilities sector,,,,,177,161,206,233,294
"Pariaman, Kota",Number of people employed in financial services sector,,,286,,648,630,706,241,838
"Pariaman, Kota",Number of people employed in industrial sector,,,4449,3955,4881,4023,5146,3457,4631
"Pariaman, Kota",Number of people employed in mining and quarrying sector,,,13,,256,268,449,103,24
"Pariaman, Kota",Number of people employed in social services sector,,,6696,658,6776,10387,8593,7525,9651
"Pariaman, Kota","Number of people employed in trade, hotel and restaurant sector",,,9493,7942,8360,8396,7306,8571,8800
"Pariaman, Kota",Number of people employed in transportation and telecommunication sector,,,1925,,1955,1807,1335,2339,2537
"Pariaman, Kota",Number of people in labor force,,,32615,30575,32569,34344,35788,33375,35576
"Pariaman, Kota",Number of people live below the poverty line (in number of people),6200,5500,3900,3500,3600,4700,4500,4100,4400
"Pariaman, Kota",Number of people underemployed,,,10436,7613,11430,9443,9922,12122,13632
"Pariaman, Kota",Number of people unemployed,,,3266,2970,2809,2412,3097,4431,2159
"Pariaman, Kota",Number of Polindes (Poliklinik Desa/Village Polyclinic),18,,,25,,,13,,
"Pariaman, Kota",Number of Puskesmas and its line services,14,,,,,,19,,
"Pariaman, Kota",Number of schools at junior secondary level,13,,,2,,,15,,
"Pariaman, Kota",Number of schools at primary level,72,,,6,,,77,,
"Pariaman, Kota",Number of schools at Senior Secondary level,14,,,4,,,15,,
"Pariaman, Kota","Number of Student: Junior Secondary Level (in number of people, 2009 data only)",,,,,253,,,,
"Pariaman, Kota","Number of Student: Primary Level (in number of people, 2009 data only)",,,,,8527,,,,
"Pariaman, Kota","Number of Student: Senior Secondary Level (in number of people, 2009 data only)",,,,,217,,,,
"Pariaman, Kota","Number of Teacher: Junior Secondary Level (in number of people, 2009 data only)",,,,,435,,,,
"Pariaman, Kota","Number of Teacher: Primary Level (in number of people, 2009 data only)",,,,,1470,,,,
"Pariaman, Kota","Number of Teacher: Senior Secondary Level (in number of people, 2009 data only)",,,,,649,,,,
"Pariaman, Kota",Others expenditure (in IDR),4313990706,7492516447,10694304361,18295472865,16556329350,25016045840,15524249384,17997238188,
"Pariaman, Kota","Outstanding Deposits of Commercial Banks owned by Regional Government (Province Level, in IDR Million)",,,,,,,,,
"Pariaman, Kota",Palm Oil Land Area by type of condition: Damaged (in Hectares),,,,,,,,,
"Pariaman, Kota",Palm Oil Land Area by type of condition: Immature (in Hectares),,,,,23,23,,,
"Pariaman, Kota",Palm Oil Land Area by type of condition: Mature (in Hectares),,,,,,,,,
"Pariaman, Kota",Palm Oil Land Area by type of ownership: Private (in Hectares),,,,,,,,,
"Pariaman, Kota",Palm Oil Land Area by type of ownership: Smallholder (in Hectares),,,,,23,23,,,
"Pariaman, Kota",Palm Oil Land Area by type of ownership: State Owned Enterprise (in Hectares),,,,,,,,,
"Pariaman, Kota",Palm Oil Land Area: Total (in Hectares),,,,,23,23,,,
"Pariaman, Kota",Palm Oil Yield by type of ownership: Private (in Kg/Ha),,,,,,,,,
"Pariaman, Kota",Palm Oil Yield by type of ownership: Smallholder (in Kg/Ha),,,,,,,,,
"Pariaman, Kota",Palm Oil Yield by type of ownership: State Owned Enterprise (in Kg/Ha),,,,,,,,,
"Pariaman, Kota",Palm Production by type of ownership: Private (in Tons),,,,,,,,,
"Pariaman, Kota",Palm Production by type of ownership: Smallholder (in Tons),,,,,,,,,
"Pariaman, Kota",Palm Production by type of ownership: State Owned Enterprise (in Tons),,,,,,,,,
"Pariaman, Kota",Palm Production: Total (in Tons),,,,,,,,,
"Pariaman, Kota",Percentage of Population in Rural Areas (only 2005 and 2010) (in % of Total Population),39.42483436,,,,,24.44,24.43344,,
"Pariaman, Kota",Percentage of Population in Urban Areas (only 2005 and 2010) (in % of Total Population),60.57516564,,,,,75.56,75.56657,,
"Pariaman, Kota",Personnel expenditure (in IDR),45610911132,61652183686,90773947384,1.15E+11,1.37E+11,1.70E+11,2.00E+11,2.27E+11,
"Pariaman, Kota",Poverty Gap (index),1.99,1.12,0.66,0.79,0.84,0.89,0.46,0.73,0.48
"Pariaman, Kota",Poverty Line (in IDR),155284,167391,191549,238384,239204,268875,288773,307157,331511
"Pariaman, Kota",Poverty Rate (in % of population),8.36,7.86,5.87,5.33,5.48,5.9,5.66,5.02,5.35
"Pariaman, Kota","Public, law and order function expenditure (in IDR)",,,3523812794,3342013462,4289246693,5431155489,7675475906,11062276587,
"Pariaman, Kota",Religious function expenditure (in IDR),,,,,,,,,
"Pariaman, Kota",Social protection function expenditure (in IDR),,,1067942000,3333414068,5101337054,5055206391,5510759231,6640530968,
"Pariaman, Kota",Total Area (in Km²),73.36,73.36,73.36,66.13,66.13,,,,
"Pariaman, Kota","Total Commercial and Rural Banks Loans Rupiah and Foreign Currency (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Sector: Agriculture (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Sector: Business (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Sector: Construction (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Sector: Manufacture (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Sector: Mining and Quarrying (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Sector: Other Services (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Sector: Social Services (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Sector: Trade (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Sector: Transportation (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Sector: Utilities (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Utilization: Consumption (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total credit by Utilization: Investment (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Credit by Utilization: Working Capital (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota","Total Deposits (province level, in IDR Million)",,,,,,,,,
"Pariaman, Kota",Total Expenditure (in IDR),1.22E+11,2.13E+11,2.47E+11,2.72E+11,3.31E+11,3.41E+11,4.01E+11,3.99E+11,
"Pariaman, Kota",Total GDP based on expenditure (in IDR Million),,,,,,,,,
"Pariaman, Kota","Total GDP excluding Oil and Gas (in IDR Million), Constant Price",561912.44,589877.48,621504.32,656250.22,685600,721660,764820,810840,
"Pariaman, Kota","Total GDP excluding Oil and Gas (in IDR Million), Current Price",865650.68,1019916.99,1126041.32,1274800.83,1399440,1581370,1783060,2028890,
"Pariaman, Kota","Total GDP including Oil and Gas (in IDR Million), Constant Price",561912.44,589877.48,621504.32,656250.22,685600,721660,764820,810840,
"Pariaman, Kota","Total GDP including Oil and Gas (in IDR Million), Current Price",865650.68,1019916.99,1126041.32,1274800.83,1399440,1581370,1783060,2028890,
"Pariaman, Kota",Total General Allocation Grant/DAU (in IDR),95973000000,1.70E+11,1.96E+11,2.23E+11,2.28E+11,2.37E+11,2.63E+11,2.99E+11,
"Pariaman, Kota",Total Natural Resource Revenue Sharing/DBH SDA (in IDR),631876147,645820100,854920983,343828000,863293440,446549232,11503463021,11364053458,
"Pariaman, Kota","Total Natural Resources Revenue Sharing from Fishery (in IDR, realization value)",360493722,182074209,187437131,140043762,143432600,,,,
"Pariaman, Kota","Total Natural Resources Revenue Sharing from Forestry (in IDR, realization value)",211298980,28772284,100010049,112598290,124404292,,,,
"Pariaman, Kota","Total Natural Resources Revenue Sharing from Gas (in IDR, realization value)",,,,,,,,,
"Pariaman, Kota","Total Natural Resources Revenue Sharing from Geothermal  Energy (in IDR, realization value)",,,,,,,,,
"Pariaman, Kota","Total Natural Resources Revenue Sharing from Mining (in IDR, realization value)",118726031,378711401,96676857,76150687,622617392,,,,
"Pariaman, Kota","Total Natural Resources Revenue Sharing from Oil (in IDR, realization value)",,,,,,,,,
"Pariaman, Kota",Total Other Revenue (in IDR),6519465243,6354663294,17131788917,10606115840,14313162621,54622330880,79812395008,47190466560,
"Pariaman, Kota",Total Own Source Revenue/PAD (in IDR),5162539968,7315931602,9151252366,13341784320,12270337040,14884538651,17048308371,17578732432,
"Pariaman, Kota",Total Population (in number of people),74921,70356,70499,70625,70726,79043,80426,81501,82636
"Pariaman, Kota",Total Population for Age 0-14 (only 2005 and 2010) (in number of people),23088,,,,,26322,,,
"Pariaman, Kota",Total Population for Age 15-64 (only 2005 and 2010) (in number of people),42116,,,,,48909,,,
"Pariaman, Kota",Total Population for Age 65 and above (only 2005 and 2010) (in number of people),4828,,,,,5097,,,
"Pariaman, Kota",Total Revenue (in IDR),1.32E+11,2.23E+11,2.74E+11,3.03E+11,3.19E+11,3.47E+11,4.03E+11,4.16E+11,
"Pariaman, Kota",Total Special Allocation Grant/DAK (in IDR),14190000000,23682000000,32922100000,40004001792,44727000000,19270200000,21957200000,27022440000,
"Pariaman, Kota",Total Specific Allocation Grant for Agriculture (in IDR Billion),,2.26,2.324,2.324,2.498,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Demographic (in IDR Billion),,,,0.536,0.677,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Education (in IDR Billion),5.22,5.51,9.444,12.381,13.881,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Environment (in IDR Billion),,0.31,0.835,0.835,1.642,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Fishery (in IDR Billion),0.83,1.77,3.425,3.425,1.851,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Forestry (in IDR Billion),,,,,,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Government Sector (in IDR Billion),,3,0.959,,2.279,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Health (in IDR Billion),3.02,4.06,5.228,5.228,8.227,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Health Sector (Subsect: Basic Services) (in IDR Billion),,,,,6.306,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Health Sector (Subsect: Recommended Services) (in IDR Billion),,,,,1.921,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Infrastructure (in IDR Billion),4.62,6.46,13.337,15.275,15.593,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Infrastructure Sector (Subsect: Irrigation) (in IDR Billion),,0.93,3.416,3.806,2.261,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Infrastructure Sector (Subsect: Road) (in IDR Billion),4.62,4.44,7.887,9.32,10.733,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Infrastructure Sector (Subsect: Water) (in IDR Billion),,1.09,2.034,2.149,2.599,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Trade (in IDR Billion),,,,,,,,,
"Pariaman, Kota",Total Specific Allocation Grant for Village (in IDR Billion),,,,,,,,,
"Pariaman, Kota",Total Tax Revenue Sharing/DBH Pajak (in IDR),9755941340,14275639691,18486767843,15896616960,18333822976,20781058915,10050993999,13732353405,
"Pariaman, Kota",Tourism and culture function expenditure (in IDR),885940641,1609240306,2551010801,4359431967,2517919446,5547594820,4716660782,6410967418,
"Pariaman, Kota",Villages with road: Asphalt (in % of total villages),84.51,,,98.59,,,100,,
"Pariaman, Kota",Villages with road: Dirt (in % of total villages),,,,,,,,,
"Pariaman, Kota",Villages with road: Gravel (in % of total villages),15.49,,,1.41,,,,,
"Pariaman, Kota",Villages with road: Other (in % of total villages),,,,,,,,,
"Pasuruan, Kota",Agriculture function expenditure (in IDR),8281165967,4765940314,,7175512309,9200626965,7149535078,6164622419,11642478700,
"Pasuruan, Kota","Average National Exam Score: Junior Secondary Level (out of 100, available only in district level for 2009)",,,,,75.0625,,,,
"Pasuruan, Kota","Average National Exam Score: Primary Level (out of 100, available only in district level for 2009)",,,,,71.35654,,,,
"Pasuruan, Kota","Average National Exam Score: Senior Secondary Level (out of 100, available only in district level for 2009)",,,,,76.74048,,,,
"Pasuruan, Kota",Birth attended by Skilled Health worker (in % of total birth),95.60117,93.95422,94.50336,94.96205,96.67873,95.2381,95.65947,96.71813,100
"Pasuruan, Kota",BPK Audit Report on Sub-National Budget,2,2,3,2,2,,,,
"Pasuruan, Kota",Capital expenditure (in IDR),31086727683,34954491841,,1.14E+11,1.63E+11,72568325887,79827843341,69831654953,78111929389
"Pasuruan, Kota",Consumer Price Index in 42 cities base 1996,,,,,,,,,
"Pasuruan, Kota",Consumer Price Index in 45 cities base 2002,,,,,,,,,
"Pasuruan, Kota",Consumer Price Index in 66 cities base 2007,,,,,,,,,
"Pasuruan, Kota",Economy function expenditure (in IDR),7055457621,7762836826,,11339330644,11866267600,12120227549,13343006456,4.88E+11,
"Pasuruan, Kota",Education function expenditure (in IDR),53476894952,64149990036,,1.06E+11,94121419719,1.50E+11,1.50E+11,1.62E+11,
"Pasuruan, Kota",Environment function expenditure (in IDR),5180256487,5397277401,,11530767570,9346025210,7113993913,10430971946,11747351313,
"Pasuruan, Kota","Export: Animals and vegetable oil, fat and waxes (province Level, in USD)",,,,,,,,,
"Pasuruan, Kota","Export: Beverages and tobacco (province Level, in USD)",,,,,,,,,
"Pasuruan, Kota","Export: Chemical and related products, nes (province Level, in USD)",,,,,,,,,
"Pasuruan, Kota","Export: Commodities and transaction not elsewhere classified (province Level, in USD)",,,,,,,,,
"Pasuruan, Kota","Export: Crude materials, inedible, except fuels (province Level, in USD)",,,,,,,,,
"Pasuruan, Kota","Export: Food and Live Animals (province Level, in USD)",,,,,,,,,
"Pasuruan, Kota","Export: Machinery and transport equipment (province Level, in USD)",,,,,,,,,
"Pasuruan, Kota","Export: Manufactured goods, classified chiefly by material (province Level, in USD)",,,,,,,,,
"Pasuruan, Kota","Export: Mineral fuels, lubricants and related materials (province Level, in USD)",,,,,,,,,
"Pasuruan, Kota","Export: Miscellaneous manufactures articles (province Level, in USD)",,,,,,,,,
"Pasuruan, Kota",GDP expenditure on changes in stock (in IDR Million),,,,,,,,,
"Pasuruan, Kota",GDP expenditure on exports (in IDR Million),,,,,,,,,
"Pasuruan, Kota",GDP expenditure on general government consumption (in IDR Million),,,,,,,,,
"Pasuruan, Kota",GDP expenditure on gross fixed capital formation (in IDR Million),,,,,,,,,
"Pasuruan, Kota",GDP expenditure on imports (in IDR Million),,,,,,,,,
"Pasuruan, Kota",GDP expenditure on non profit private institution consumption (in IDR Million),,,,,,,,,
"Pasuruan, Kota",GDP expenditure on private consumption (in IDR Million),,,,,,,,,
"Pasuruan, Kota","GDP on Agriculture Sector (in IDR Million), Constant Price",41021.86,42097.89,42331.28,43157.22,44030,45020,45700,46730,
"Pasuruan, Kota","GDP on Agriculture Sector (in IDR Million), Current Price",66838.93,75049.86,80853.59,88904.27,95170,103820,110290,119570,
"Pasuruan, Kota","GDP on Construction Sector (in IDR Million), Constant Price",61168.92,64372.41,67232.14,71905.2,76180,81510,87890,94330,
"Pasuruan, Kota","GDP on Construction Sector (in IDR Million), Current Price",98775.64,117083.07,140997.63,166120.01,187420,211440,237960,262120,
"Pasuruan, Kota","GDP on Financial Service Sector (in IDR Million), Constant Price",65340.6,70719.03,76559.81,83041.05,89500,95170,101090,106940,
"Pasuruan, Kota","GDP on Financial Service Sector (in IDR Million), Current Price",106788.72,123730.86,142807.66,167506.52,191920,216910,237520,262960,
"Pasuruan, Kota","GDP on Manufacturing Sector (in IDR Million), Constant Price",156771.39,162930.76,170494.97,174501.32,178100,184260,193550,202450,
"Pasuruan, Kota","GDP on Manufacturing Sector (in IDR Million), Current Price",247245.92,294484.06,331277.87,373498.79,411420,451150,495120,545100,
"Pasuruan, Kota","GDP on Mining and Quarrying Sector (in IDR Million), Constant Price",1404.55,1423.01,1438.27,1430.69,1450,1450,1440,1420,
"Pasuruan, Kota","GDP on Mining and Quarrying Sector (in IDR Million), Current Price",1858.22,2014.13,2048.59,2064.59,2120,2160,2150,2210,
